"DomainDNS","ObjectDN","ObjectType","SamAccountName","IsProtectedByAdminSDHolder","Trustee","TrusteeShortName","AccessControlType","ActiveDirectoryRights","IsInherited","IsSafePrincipal","IsDangerousForProtectedObjects"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Backup Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Backup Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Domain Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Domain Controllers","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Enterprise Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Enterprise Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Enterprise Key Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Key Admins,CN=Users,DC=mathiasmotron,DC=com","Group","Key Admins","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Print Operators,CN=Builtin,DC=mathiasmotron,DC=com","Group","Print Operators","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","MATHIASMOTRON\krbtgt","MATHIASMOTRON\krbtgt","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","GenericRead","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","NT AUTHORITY\Authenticated Users","NT AUTHORITY\Authenticated Users","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","NT AUTHORITY\NETWORK SERVICE","NT AUTHORITY\NETWORK SERVICE","Allow","ReadProperty","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ReadProperty, WriteProperty, ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","NT AUTHORITY\SELF","NT AUTHORITY\SELF","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","NT AUTHORITY\SYSTEM","NT AUTHORITY\SYSTEM","Allow","GenericAll","False","True","False"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","S-1-5-32-554","S-1-5-32-554","Allow","GenericRead","False","False","True"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","S-1-5-32-560","S-1-5-32-560","Allow","ReadProperty","False","False","True"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Read-only Domain Controllers,CN=Users,DC=mathiasmotron,DC=com","Group","Read-only Domain Controllers","True","S-1-5-32-561","S-1-5-32-561","Allow","ReadProperty, WriteProperty","False","False","True"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","BUILTIN\Administrators","BUILTIN\Administrators","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, Delete, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","Everyone","Everyone","Allow","ExtendedRight","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","MATHIASMOTRON\Cert Publishers","MATHIASMOTRON\Cert Publishers","Allow","ReadProperty, WriteProperty","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","MATHIASMOTRON\Domain Admins","MATHIASMOTRON\Domain Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
"mathiasmotron.com","CN=Replicator,CN=Builtin,DC=mathiasmotron,DC=com","Group","Replicator","True","MATHIASMOTRON\Enterprise Admins","MATHIASMOTRON\Enterprise Admins","Allow","CreateChild, DeleteChild, Self, WriteProperty, ExtendedRight, GenericRead, WriteDacl, WriteOwner","False","True","False"
